"Location","Date","Year","Month","YearMonth","Vaccine","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","Population","daily_vaccinations","daily_people_vaccinated","daily_people_fully_vaccinated","daily_total_boosters","Daily_Vaccination_Rate","Cumulative_Vaccination_Rate","Proportion_Fully_Vaccinated","Booster_Shot_Rate"
"India",2021-11-21,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1168057227,766988022,401069205,0,1407563842,4372222,1623177,2749045,0,3.10623352883769,82.9843160321818,28.4938553430104,0
"India",2021-11-22,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1175843376,769596553,406246823,0,1407563842,7786149,2608531,5177618,0,5.53164891543157,83.537480923725,28.8616978411982,0
"India",2021-11-23,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1183947210,772215710,411731500,0,1407563842,8103834,2619157,5484677,0,5.75734738147671,84.1132156618726,29.2513552646374,0
"India",2021-11-24,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1193769229,775076432,418692797,0,1407563842,9822019,2860722,6961297,0,6.97802735969968,84.8110183978426,29.7459187645146,0
"India",2021-11-25,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1198528642,776515911,422012731,0,1407563842,4759413,1439479,3319934,0,3.38131234831763,85.1491496326744,29.9817825954071,0
"India",2021-11-26,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1210758081,780551005,430207076,0,1407563842,12229439,4035094,8194345,0,8.68837251646309,86.0179868843207,30.5639476635547,0
"India",2021-11-27,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1212493046,781075743,431417303,0,1407563842,1734965,524738,1210227,0,1.23260128473803,86.1412470127945,30.6499279199302,0
"India",2021-11-28,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1223194701,784647922,438546779,0,1407563842,10701655,3572179,7129476,0,7.60296242392393,86.9015432551869,31.1564396522769,0
"India",2021-11-29,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1228492006,786355397,442136609,0,1407563842,5297305,1707475,3589830,0,3.76345629372881,87.2778888845597,31.4114781729382,0
"India",2021-11-30,2021,11,2021-11-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1237055142,789054196,448000946,0,1407563842,8563136,2698799,5864337,0,6.08365726973541,87.8862546115333,31.828108440427,0
"India",2021-12-01,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1245517176,791626543,453890633,0,1407563842,8462034,2572347,5889687,0,6.01182962186379,88.4874375737197,32.2465396919453,0
"India",2021-12-02,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1255866411,794528313,461338098,0,1407563842,10349235,2901770,7447465,0,7.35258656921368,89.222696230641,32.7756428684959,0
"India",2021-12-03,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1261728028,796283823,465444205,0,1407563842,5861617,1755510,4106107,0,4.16437025809874,89.6391332564509,33.0673601517536,0
"India",2021-12-04,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1273806245,799745524,474060721,0,1407563842,12078217,3461701,8616516,0,8.58093724746305,90.4972269811972,33.6795182466757,0
"India",2021-12-05,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1278763558,801417375,477346183,0,1407563842,4957313,1671851,3285462,0,3.52190987867107,90.8494179690643,33.9129330234671,0
"India",2021-12-06,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1283718063,802894059,480824004,0,1407563842,4954505,1476684,3477821,0,3.51991494251527,91.2014094633158,34.1600138944177,0
"India",2021-12-07,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1291962219,805404596,486557623,0,1407563842,8244156,2510537,5733619,0,5.8570387743734,91.7871133407532,34.5673573362508,0
"India",2021-12-08,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1299875078,807755550,492119528,0,1407563842,7912859,2350954,5561905,0,5.62166969901462,92.3492803106546,34.9625014024763,0
"India",2021-12-09,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1308244539,810142506,498102033,0,1407563842,8369461,2386956,5982505,0,5.9460613794312,92.9438864485978,35.387526884198,0
"India",2021-12-10,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1312375088,811443992,500931096,0,1407563842,4130549,1301486,2829063,0,2.9345375866795,93.2373402072657,35.5885169150288,0
"India",2021-12-11,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1327494248,815387998,512106250,0,1407563842,15119160,3944006,11175154,0,10.7413671400633,94.311476921272,36.3824527683484,0
"India",2021-12-12,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1331399226,816708250,514690976,0,1407563842,3904978,1320252,2584726,0,2.77428126773379,94.5889050480454,36.5660839417897,0
"India",2021-12-13,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1335465563,817907560,517558003,0,1407563842,4066337,1199310,2867027,0,2.88891834150994,94.8777968821964,36.769771114936,0
"India",2021-12-14,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1346291425,820963910,525327515,0,1407563842,10825862,3056350,7769512,0,7.6912049577926,95.6469173779757,37.3217540352248,0
"India",2021-12-15,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1352485358,822545653,529939705,0,1407563842,6193933,1581743,4612190,0,4.40046327930609,96.0869637059063,37.6494258510514,0
"India",2021-12-16,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1356491248,823451038,533040210,0,1407563842,4005890,905385,3100505,0,2.84597393060911,96.3715610989672,37.8697004068111,0
"India",2021-12-17,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1365366923,825531190,539835733,0,1407563842,8875675,2080152,6795523,0,6.30569977372295,97.0021310763395,38.3524865368061,0
"India",2021-12-18,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1373057489,827368472,545689017,0,1407563842,7690566,1837282,5853284,0,5.4637422264787,97.5485052989874,38.7683315468401,0
"India",2021-12-19,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1376428862,828319595,548109267,0,1407563842,3371373,951123,2420250,0,2.39518301010747,97.7880235999981,38.9402775664651,0
"India",2021-12-20,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1380223188,829219869,551003319,0,1407563842,3794326,900274,2894052,0,2.69566884767988,98.0575904847661,39.1458847235719,0
"India",2021-12-21,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1388521671,831142523,557379148,0,1407563842,8298483,1922654,6375829,0,5.89563524749878,98.647154009516,39.5988538046006,0
"India",2021-12-22,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1391050278,831763875,559286403,0,1407563842,2528607,621352,1907255,0,1.79644213963831,98.8267982234798,39.7343542304492,0
"India",2021-12-23,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1398221289,833265701,564955588,0,1407563842,7171011,1501826,5669185,0,5.09462575410487,99.3362607988903,40.1371199758341,0
"India",2021-12-24,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1404556570,834737784,569818786,0,1407563842,6335281,1472083,4863198,0,4.50088359118279,99.7863491580086,40.4826245884767,0
"India",2021-12-25,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1413981791,837078735,576903056,0,1407563842,9425221,2340951,7084270,0,6.69612327253857,100.455961485262,40.9859246725379,0
"India",2021-12-26,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1414731603,837294288,577437315,0,1407563842,749812,215553,534259,0,0.532701947596633,100.509231680022,41.0238809615571,0
"India",2021-12-27,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1418447119,838318164,580128955,0,1407563842,3715516,1023876,2691640,0,2.63967849211063,100.773199529233,41.2151078117848,0
"India",2021-12-28,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1426069774,840095473,585974301,0,1407563842,7622655,1777309,5845346,0,5.41549503656545,101.31474903289,41.6303888687132,0
"India",2021-12-29,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1435195841,842315450,592880391,0,1407563842,9126067,2219977,6906090,0,6.48359010631647,101.963108043521,42.1210302019111,0
"India",2021-12-30,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1438717497,843220793,595496704,0,1407563842,3521656,905343,2616313,0,2.50195116904687,102.213303160426,42.3069054653934,0
"India",2021-12-31,2021,12,2021-12-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1448865422,845640601,603224821,0,1407563842,10147925,2419808,7728117,0,7.20956641340038,102.934259801766,42.8559474888813,0
"India",2022-01-01,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1454069802,846975771,607094031,0,1417173174,5204380,1335170,3869210,0,3.67236700177617,102.603537004293,42.8383801032915,0
"India",2022-01-02,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1456586234,847665306,608920928,0,1417173174,2516432,689535,1826897,0,1.7756700777064,102.781104012063,42.9672914483209,0
"India",2022-01-03,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1464526170,852570971,611955199,0,1417173174,7939936,4905665,3034271,0,5.60265756201789,103.341369768265,43.1813987328552,0
"India",2022-01-04,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1472330269,857788520,614541749,0,1417173174,7804099,5217549,2586550,0,5.5068068907717,103.892050457342,43.3639134775211,0
"India",2022-01-05,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1482203963,864466425,617737538,0,1417173174,9873694,6677905,3195789,0,6.9671753467724,104.58876799202,43.589417957752,0
"India",2022-01-06,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1491991022,871088714,620902308,0,1417173174,9787059,6622289,3164770,0,6.90604308602302,105.279372300622,43.8127336440818,0
"India",2022-01-07,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1505591911,879625063,625966848,0,1417173174,13600889,8536349,5064540,0,9.59719619982025,106.239091920604,44.1701028134195,0
"India",2022-01-08,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1508007415,880930714,627076701,0,1417173174,2415504,1305651,1109853,0,1.70445224642673,106.409537145247,44.2484173779598,0
"India",2022-01-09,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1517705282,886204082,631501200,0,1417173174,9697867,5273368,4424499,0,6.84310652919542,107.093847798166,44.5606233300038,0
"India",2022-01-10,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1524222751,889459819,634265259,0,1417173174,6517469,3255737,2764059,0,4.59892207922925,107.553740006089,44.7556636434045,0
"India",2022-01-11,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1537841948,895852039,640117846,0,1417173174,13619197,6392220,5852587,0,9.61011487506466,108.514751493596,45.1686397783875,0
"India",2022-01-12,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1544297708,898710263,643070555,0,1417173174,6455760,2858224,2952709,0,4.55537835349965,108.970289328945,45.3769918029792,0
"India",2022-01-13,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1553919710,903038624,647586748,3294338,1417173174,9622002,4328361,4516193,3294338,6.78957390425455,109.649246719371,45.6956679593485,0.508709915725453
"India",2022-01-14,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1556478542,904086765,648878102,3513675,1417173174,2558832,1048141,1291354,219337,1.80558879249573,109.82980559862,45.7867897801458,0.541500011969891
"India",2022-01-15,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1565638547,908005349,653514044,4119154,1417173174,9160005,3918584,4635942,605479,6.46357493075155,110.476163091696,46.1139157859899,0.630308413081326
"India",2022-01-16,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1570696006,910386043,656011893,4298070,1417173174,5057459,2380694,2497849,178916,3.5686951268808,110.833032604384,46.2901715214093,0.655181719396054
"India",2022-01-17,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1575863289,912552134,658614500,0,1417173174,5167283,2166091,2602607,-4298070,3.6461902432257,111.197651628706,46.4738192962718,0
"India",2022-01-18,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1576006300,912567911,658765881,4672508,1417173174,143011,15777,151381,4672508,0.100912861338144,111.20774291484,46.4845011947707,0.709282027919719
"India",2022-01-19,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1592451490,919059606,667552043,5839841,1417173174,16445190,6491695,8786162,1167333,11.6042205015659,112.368164964997,47.1044792017775,0.874814340130781
"India",2022-01-20,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1600333779,922087216,671853985,6392578,1417173174,7882289,3027610,4301942,552737,5.56198010561552,112.924362975558,47.4080371634243,0.951483230392687
"India",2022-01-21,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1609613007,925500152,677041072,7071783,1417173174,9279228,3412936,5187087,679205,6.54770226408477,113.579133201967,47.7740536175292,1.04451314587308
"India",2022-01-22,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1617088106,928133309,681368115,7586682,1417173174,7475099,2633157,4327043,514899,5.27465459912805,114.10659866188,48.0793827812041,1.11344834502565
"India",2022-01-23,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1622210924,929971622,684436700,7802602,1417173174,5122818,1838313,3068585,215920,3.61481440235052,114.468080102115,48.2959113647462,1.14000345101307
"India",2022-01-24,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1623419845,930359898,685102189,7957758,1417173174,1208921,388276,665489,155156,0.853051004760269,114.553385202591,48.3428702694312,1.1615432161464
"India",2022-01-25,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1630312330,932606511,689133722,8572097,1417173174,6892485,2246613,4031533,614339,4.86354464398011,115.039739666989,48.6273473590321,1.24389457754616
"India",2022-01-26,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1636183520,934468791,692645423,9069306,1417173174,5871190,1862280,3511701,497209,4.14288818594304,115.454028485583,48.8751435397972,1.30937211145045
"India",2022-01-27,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1639112704,935294849,694410120,9407735,1417173174,2929184,826058,1764697,338429,2.06692029861977,115.660720515445,48.9996658658175,1.35478080302171
"India",2022-01-28,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1645293992,937107027,698115220,10071745,1417173174,6181288,1812178,3705100,664010,4.3617026580832,116.096890781253,49.2611088614919,1.44270526002857
"India",2022-01-29,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1650461284,938645671,701262521,10553092,1417173174,5167292,1538644,3147301,481347,3.64619659389629,116.461510440643,49.4831918826598,1.50487038505228
"India",2022-01-30,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1657362150,940755706,705405482,11200962,1417173174,6900866,2110035,4142961,647870,4.86945852956147,116.948456293599,49.7755316669577,1.58787566666515
"India",2022-01-31,2022,1,2022-01-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1664786038,943027714,709926447,11831877,1417173174,7423888,2272008,4520965,630915,5.23851857782908,117.472308151382,50.0945445499944,1.66663420555735
"India",2022-02-01,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1671163877,944749420,714073668,12340789,1417173174,6377839,1721706,4147221,508912,4.50039495314353,117.922347646696,50.3871849327004,1.72822350872627
"India",2022-02-02,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1677030680,946259127,717972069,12799484,1417173174,5866803,1509707,3898401,458695,4.13979258684444,118.336326905381,50.6622678281095,1.78272728879652
"India",2022-02-03,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1681517744,947341172,721020585,13155987,1417173174,4487064,1082045,3048516,356503,3.16620726550671,118.652947631931,50.8773802826725,1.82463403593394
"India",2022-02-04,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1687048487,948717449,724768356,13562682,1417173174,5530743,1376277,3747771,406695,3.90265854693634,119.043213486625,51.1418342724006,1.87131265979278
"India",2022-02-05,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1693177165,950308975,728875616,13992574,1417173174,6128678,1591526,4107260,429892,4.32457946032219,119.475671432657,51.4316548868007,1.91974785448166
"India",2022-02-06,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1695886196,951213177,730532500,14140519,1417173174,2709031,904202,1656884,147945,1.91157372274674,119.666828804932,51.5485696033927,1.93564543671911
"India",2022-02-07,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1696048044,951263816,730627102,14157126,1417173174,161848,50639,94602,16607,0.114204814887358,119.678249286421,51.5552450049411,1.93766778719906
"India",2022-02-08,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1702679391,952678279,736217486,14652203,1417173174,6631347,1414463,5590384,495077,4.67927781986085,120.146177068407,51.9497193079101,1.99020035229101
"India",2022-02-09,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1710023580,954257234,740575198,15191148,1417173174,7344189,1578955,4357712,538945,5.18228056721599,120.664405125128,52.2572125684338,2.05126340188346
"India",2022-02-10,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1710398811,954313669,740861221,15223921,1417173174,375231,56435,286023,32773,0.264774275215006,120.69088255265,52.2773952112644,2.05489510970098
"India",2022-02-11,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1720173263,956363985,747888827,15920451,1417173174,9774452,2050316,7027606,696530,6.89714720778365,121.380597273428,52.7732842196743,2.12871892522604
"India",2022-02-12,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1723371281,957047881,750185166,16138234,1417173174,3198018,683896,2296339,217783,2.25661765172532,121.606259038601,52.9353208036381,2.15123341961683
"India",2022-02-13,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1727912049,958033046,753481207,16397796,1417173174,4540768,985165,3296041,259562,3.20410242255969,121.926669280857,53.1678993664045,2.17627139836548
"India",2022-02-14,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1729729648,958462316,754746231,16521101,1417173174,1817599,429270,1265024,123305,1.28255250194286,122.054924531051,53.2571632632386,2.18896104696149
"India",2022-02-15,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1736068837,959602131,759530099,16936607,1417173174,6339189,1139815,4783868,415506,4.4731223511009,122.502236766161,53.5947273723938,2.22987963509264
"India",2022-02-16,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1738650284,960091888,761473602,17084794,1417173174,2581447,489757,1943503,148187,1.82154661643348,122.684391427804,53.7318667873684,2.24364888751587
"India",2022-02-17,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1743931966,961022242,765507484,17402240,1417173174,5281682,930354,4033882,317446,3.72691361712157,123.057082789517,54.0165096294717,2.27329456128479
"India",2022-02-18,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1747936912,961693778,768626041,17617093,1417173174,4004946,671536,3118557,214853,2.82601030945002,123.339683820462,54.2365643875785,2.29202395707017
"India",2022-02-19,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1751467446,962283459,771380004,17803983,1417173174,3530534,589681,2753963,186890,2.49125093868027,123.58880891433,54.4308922968648,2.3080690331195
"India",2022-02-20,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1753406786,962616766,772901521,17888499,1417173174,1939340,333307,1521517,84516,1.36845661178173,123.725654575508,54.5382551109452,2.31446031790122
"India",2022-02-21,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1755791055,962967313,774808452,18015290,1417173174,2384269,350547,1906931,126791,1.6824118913219,123.89389576464,54.6728138956432,2.32512822407879
"India",2022-02-22,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1759523094,963517480,777816191,18189423,1417173174,3732039,550167,3007739,174133,2.63343892508651,124.157239657149,54.885049002487,2.33852460394464
"India",2022-02-23,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1761691159,963841804,779561195,18288160,1417173174,2168065,324324,1745004,98737,1.52985184857867,124.310224842006,55.0081817312187,2.34595566291624
"India",2022-02-24,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1764970949,964304634,782222068,18444247,1417173174,3279790,462830,2660873,156087,2.31431843346479,124.541656685353,55.1959409302225,2.35792976886456
"India",2022-02-25,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1768596814,964818498,785172630,18605686,1417173174,3625865,513864,2950562,161439,2.55851935848173,124.797508621201,55.4041414560392,2.36962997551252
"India",2022-02-26,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1772317897,965336168,788213991,18767738,1417173174,3721083,517670,3041361,162052,2.62570804208576,125.06007942541,55.6187490322901,2.38104603753475
"India",2022-02-27,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1773724815,965531308,789372639,18820868,1417173174,1406918,195140,1158648,53130,0.992763640895731,125.159355789499,55.7005067187364,2.3842817789888
"India",2022-02-28,2022,2,2022-02-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1775178647,965733580,790556254,18888813,1417173174,1453832,202272,1183615,67945,1.02586756980202,125.26194254648,55.784026151768,2.38930663117618
"India",2022-03-01,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1776674379,965923463,791803734,18947182,1417173174,1495732,189883,1247480,58369,1.05543346955846,125.367485893435,55.8720520912147,2.39291394905192
"India",2022-03-02,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1778253673,966125454,793112322,19015897,1417173174,1579294,201991,1308588,68715,1.11439732911569,125.478925626347,55.9643899948673,2.39762975211978
"India",2022-03-03,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1781445039,966508496,795778169,19158374,1417173174,3191366,383042,2665847,142477,2.25192380052771,125.7041180064,56.1525001742659,2.40750183233539
"India",2022-03-04,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1784081444,966810216,797997103,19274125,1417173174,2636405,301720,2218934,115751,1.86032663358896,125.890150669759,56.3090748287054,2.41531265308365
"India",2022-03-05,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1786849348,967153861,800304849,19390638,1417173174,2767904,343645,2307746,116513,1.95311628160977,126.08546229792,56.4719163248852,2.4229064742303
"India",2022-03-06,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1787845508,967279389,801141086,19425033,1417173174,996160,125528,836237,34395,0.70292044633354,126.155754342553,56.5309237218175,2.4246706777937
"India",2022-03-07,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1789317128,967460932,802358408,19497788,1417173174,1471620,181543,1217322,72755,1.03841931741223,126.259596274294,56.6168216221118,2.43005965982225
"India",2022-03-08,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1791553063,967725805,804228336,19598922,1417173174,2235935,264873,1869928,101134,1.57774296114358,126.417370570408,56.7487693638773,2.43698476199923
"India",2022-03-09,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1793520158,967946798,805886615,19686745,1417173174,1967095,220993,1658279,87823,1.38804137425762,126.556174707834,56.8657825158635,2.44286784686206
"India",2022-03-10,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1795443790,968154309,807510151,19779330,1417173174,1923632,207511,1623536,92585,1.35737257470836,126.691911965305,56.9803440973121,2.44942184014725
"India",2022-03-11,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1798217482,968454151,809861857,19901474,1417173174,2773692,299842,2351706,122144,1.95720046843054,126.887632012148,57.1462875432611,2.45739119924992
"India",2022-03-12,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1799411716,968594304,810857880,19959532,1417173174,1194234,140153,996023,58058,0.842687415984068,126.971900753747,57.2165699207626,2.46153271643608
"India",2022-03-13,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1800720203,968738370,811980554,20001279,1417173174,1308487,144066,1122674,41747,0.923307767890334,127.064231530536,57.2957891736102,2.46327069059341
"India",2022-03-14,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1802515613,968928555,813501336,20085722,1417173174,1795410,190185,1520782,84443,1.26689527641313,127.190921058177,57.4031001238808,2.46904597585074
"India",2022-03-15,2022,3,2022-03-01,"Covaxin, Oxford/AstraZeneca, Sputnik V",1804173297,969097787,814906002,20169508,1417173174,1657684,169232,1404666,83786,1.16971166997266,127.307892225174,57.5022175800796,2.47507171998961
"India",2022-03-16,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1806005751,969281482,816469839,20254430,1417173174,1832454,183695,1563837,84922,1.29303463657011,127.437195688831,57.6125666205985,2.48073217558254
"India",2022-03-17,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1808015400,970008356,817667068,20339976,1417173174,2009649,726874,1197229,85546,1.41806875607709,127.579002564439,57.6970466984016,2.48756208926834
"India",2022-03-18,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1809229692,970523455,818324294,20381943,1417173174,1214292,515099,657226,41967,0.856840943843607,127.664686658823,57.7434225409632,2.49069264464486
"India",2022-03-19,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1810472831,971067179,818968798,20436854,1417173174,1243139,543724,644504,54911,0.87719625435134,127.752406284258,57.7889006809552,2.49543743911963
"India",2022-03-20,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1811384731,971428124,819491293,20465314,1417173174,911900,360945,522495,28460,0.643464056990399,127.816752689957,57.8257694990775,2.49731927292118
"India",2022-03-21,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1813883509,972808865,820497326,20577318,1417173174,2498778,1380741,1006033,112004,1.76321288452501,127.99307397841,57.8967582122748,2.50790799042775
"India",2022-03-22,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1816439799,974339631,821413590,20686578,1417173174,2556290,1530766,916264,109260,1.8037950808685,128.173453486497,57.9614125549345,2.5184119488454
